n8_c26_ord12_2.txt 2026-09-03T04:23:08Z ОТКАЗ: свидетель ПУСТОЙ или слишком мал (2 точек) — проверять нечего, это НЕ подтверждение | n=8 m=2 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 510 заменяемых 0/2 оживающих клеток 0
n8_c27_ord12_16.txt 2026-09-03T04:23:09Z n=8: точек 16, компланарных четвёрок 0  — свидетель ЧИСТ | n=8 m=16 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 4 заменяемых 4/16 оживающих клеток 48
n8_c31_ord24_4.txt 2026-09-03T04:23:09Z n=8: точек 4, компланарных четвёрок 0  — свидетель ЧИСТ | n=8 m=4 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 388 заменяемых 4/4 оживающих клеток 324
n9_c02_ord2_18.txt 2026-09-03T04:23:11Z n=9: точек 18, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=18 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 2 заменяемых 14/18 оживающих клеток 62
n9_c03_ord2_21.txt 2026-09-03T04:23:14Z n=9: точек 21, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=21 min κ³=4 ЖЁСТКО заменяемых 0/21 оживающих клеток 0
n9_c04_ord2_5.txt 2026-09-03T04:23:14Z n=9: точек 5, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=5 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 622 заменяемых 5/5 оживающих клеток 294
n9_c05_ord2_5.txt 2026-09-03T04:23:14Z n=9: точек 5, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=5 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 544 заменяемых 5/5 оживающих клеток 523
n9_c06_ord3_23.txt 2026-09-03T04:23:18Z n=9: точек 23, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=23 min κ³=6 ЖЁСТКО заменяемых 0/23 оживающих клеток 0
n9_c09_ord4_17.txt 2026-09-03T04:23:20Z n=9: точек 17, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=17 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 16 заменяемых 17/17 оживающих клеток 84
n9_c10_ord4_17.txt 2026-09-03T04:23:22Z n=9: точек 17, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=17 min κ³=1 НЕЖЁСТКО заменяемых 17/17 оживающих клеток 106
n9_c11_ord4_5.txt 2026-09-03T04:23:22Z n=9: точек 5, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=5 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 528 заменяемых 5/5 оживающих клеток 540
n9_c12_ord4_5.txt 2026-09-03T04:23:22Z n=9: точек 5, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=5 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 452 заменяемых 5/5 оживающих клеток 765
n9_c13_ord4_5.txt 2026-09-03T04:23:22Z n=9: точек 5, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=5 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 360 заменяемых 5/5 оживающих клеток 1008
n9_c14_ord4_17.txt 2026-09-03T04:23:24Z n=9: точек 17, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=17 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 4 заменяемых 13/17 оживающих клеток 40
n9_c15_ord4_2.txt 2026-09-03T04:23:24Z ОТКАЗ: свидетель ПУСТОЙ или слишком мал (2 точек) — проверять нечего, это НЕ подтверждение | n=9 m=2 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 727 заменяемых 0/2 оживающих клеток 0
n9_c17_ord6_20.txt 2026-09-03T04:23:27Z n=9: точек 20, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=20 min κ³=2 НЕЖЁСТКО заменяемых 2/20 оживающих клеток 6
n9_c18_ord6_5.txt 2026-09-03T04:23:27Z n=9: точек 5, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=5 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 336 заменяемых 5/5 оживающих клеток 1088
n9_c22_ord8_5.txt 2026-09-03T04:23:27Z n=9: точек 5, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=5 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 216 заменяемых 5/5 оживающих клеток 1358
n9_c23_ord8_2.txt 2026-09-03T04:23:27Z ОТКАЗ: свидетель ПУСТОЙ или слишком мал (2 точек) — проверять нечего, это НЕ подтверждение | n=9 m=2 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 727 заменяемых 0/2 оживающих клеток 0
n9_c24_ord8_5.txt 2026-09-03T04:23:27Z n=9: точек 5, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=5 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 488 заменяемых 5/5 оживающих клеток 626
n9_c25_ord8_2.txt 2026-09-03T04:23:27Z ОТКАЗ: свидетель ПУСТОЙ или слишком мал (2 точек) — проверять нечего, это НЕ подтверждение | n=9 m=2 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 727 заменяемых 0/2 оживающих клеток 0
n9_c27_ord12_16.txt 2026-09-03T04:23:28Z n=9: точек 16, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=16 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 56 заменяемых 16/16 оживающих клеток 456
n9_c30_ord24_1.txt 2026-09-03T04:23:28Z ОТКАЗ: свидетель ПУСТОЙ или слишком мал (1 точек) — проверять нечего, это НЕ подтверждение | n=9 m=1 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 728 заменяемых 0/1 оживающих клеток 0
n9_c31_ord24_5.txt 2026-09-03T04:23:29Z n=9: точек 5, компланарных четвёрок 0  — свидетель ЧИСТ | n=9 m=5 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 216 заменяемых 5/5 оживающих клеток 1358
n10_c02_ord2_20.txt 2026-09-03T04:33:01Z n=10: точек 20, компланарных четвёрок 0  — свидетель ЧИСТ | n=10 m=20 min κ³=1 НЕЖЁСТКО заменяемых 10/20 оживающих клеток 18
n10_c03_ord2_22.txt 2026-09-03T04:33:06Z n=10: точек 22, компланарных четвёрок 0  — свидетель ЧИСТ | n=10 m=22 min κ³=1 НЕЖЁСТКО заменяемых 10/22 оживающих клеток 12
n10_c04_ord2_5.txt 2026-09-03T04:33:06Z n=10: точек 5, компланарных четвёрок 0  — свидетель ЧИСТ | n=10 m=5 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 650 заменяемых 5/5 оживающих клеток 984
n10_c05_ord2_2.txt 2026-09-03T04:33:06Z ОТКАЗ: свидетель ПУСТОЙ или слишком мал (2 точек) — проверять нечего, это НЕ подтверждение | n=10 m=2 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 998 заменяемых 0/2 оживающих клеток 0
n10_c06_ord3_24.txt 2026-09-03T04:33:12Z n=10: точек 24, компланарных четвёрок 0  — свидетель ЧИСТ | n=10 m=24 min κ³=3 ЖЁСТКО заменяемых 0/24 оживающих клеток 0
n10_c09_ord4_20.txt 2026-09-03T04:33:16Z n=10: точек 20, компланарных четвёрок 0  — свидетель ЧИСТ | n=10 m=20 min κ³=1 НЕЖЁСТКО заменяемых 20/20 оживающих клеток 108
n10_c10_ord4_20.txt 2026-09-03T04:33:19Z n=10: точек 20, компланарных четвёрок 0  — свидетель ЧИСТ | n=10 m=20 min κ³=2 НЕЖЁСТКО заменяемых 12/20 оживающих клеток 12
n10_c11_ord4_4.txt 2026-09-03T04:33:20Z n=10: точек 4, компланарных четвёрок 0  — свидетель ЧИСТ | n=10 m=4 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 968 заменяемых 4/4 оживающих клеток 68
n10_c12_ord4_2.txt 2026-09-03T04:33:20Z ОТКАЗ: свидетель ПУСТОЙ или слишком мал (2 точек) — проверять нечего, это НЕ подтверждение | n=10 m=2 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 998 заменяемых 0/2 оживающих клеток 0
n10_c14_ord4_20.txt 2026-09-03T04:33:24Z n=10: точек 20, компланарных четвёрок 0  — свидетель ЧИСТ | n=10 m=20 min κ³=0 НЕ МАКСИМАЛЬНА: допустимых клеток 4 заменяемых 16/20 оживающих клеток 40
